,date,open,high,low,close,volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
88,2020-05-06,776.5,789.8,761.11,782.45,21416699,0.0187355154545219,771.0694672586367,692.6571629572784,1.0,0.0,1.0,0.04907173742149706,0.06525531690725582,1.0,0.0,1.0,723.4547399999999,67.52810832810255,790.9828483281025,655.9266316718973,0.0,0.0,0.0
89,2020-05-07,777.21,796.4,772.35,780.215,11124597,-0.002856412550322762,775.6422336293183,698.5321239046374,1.0,0.0,1.0,0.03655878044771022,0.06314166924224682,1.0,0.0,1.0,735.0304899999999,54.60066081854642,789.6311508185463,680.4298291814534,0.0,0.0,0.0
90,2020-05-08,793.77,824.0,787.01,819.25,31166079,0.05003108117634247,797.4461168146591,706.6309977560586,1.0,0.0,1.0,0.037114328285349385,0.0617887712533096,1.0,0.0,1.0,747.3424899999998,42.583658145137605,789.9261481451374,704.7588318548621,0.0,-1.0,-1.0
91,2020-05-11,790.51,824.0,785.0,810.48,31241342,-0.010704913030210483,803.9630584073295,713.597299529811,1.0,0.0,1.0,0.03548067155350817,0.06000167142541223,1.0,0.0,1.0,755.3169949999998,38.309446305749105,793.6264413057489,717.0075486942507,0.0,-1.0,-1.0
92,2020-05-12,827.0,843.29,808.0,809.21,15080918,-0.0015669726581778454,806.5865292036648,720.0103699416408,1.0,0.0,1.0,0.025878033114358115,0.05805736034887128,1.0,0.0,1.0,760.2897449999998,38.53819403978096,798.8279390397807,721.7515509602189,0.0,-1.0,-1.0
93,2020-05-13,820.83,826.0,763.3,790.62,18430885,-0.02297302307188498,798.6032646018324,724.7458951216373,1.0,0.0,1.0,0.02449232108729661,0.05674418965752741,1.0,0.0,1.0,763.3444749999998,38.392370085416665,801.7368450854165,724.9521049145831,0.0,0.0,0.0
94,2020-05-14,780.0,803.36,764.0,803.04,13077331,0.015709190255748684,800.8216323009162,729.9962682275723,1.0,0.0,1.0,0.023273916355487964,0.05483609588303443,1.0,0.0,1.0,766.2137499999997,39.13784831494471,805.3515983149443,727.075901685055,0.0,0.0,0.0
95,2020-05-15,790.35,805.0486,786.552,799.034,20204818,-0.004988543534568568,799.927816150458,734.6254837189535,1.0,0.0,1.0,0.01717134188033819,0.05309003926579888,1.0,0.0,1.0,768.4829499999997,39.68294600358723,808.165896003587,728.8000039964124,0.0,0.0,0.0
96,2020-05-18,827.78,834.7201,803.88,813.51,10969747,0.018116876127924453,806.718908075229,739.9145027201927,1.0,0.0,1.0,0.016860845980030487,0.05133945774494218,1.0,0.0,1.0,771.8409499999997,40.54369465089081,812.3846446508904,731.2972553491089,0.0,-1.0,-1.0
97,2020-05-19,815.17,822.07,806.08,808.0,9331427,-0.006773118953669943,807.3594540376146,744.4791052531222,1.0,0.0,1.0,0.015177763900981654,0.04975049790280936,1.0,0.0,1.0,777.9049499999998,35.95208155232003,813.8570315523198,741.9528684476797,0.0,0.0,0.0
98,2020-05-20,820.5,826.0,811.8,815.46,13799592,0.009232673267326685,811.4097270188073,749.2374637862687,1.0,0.0,1.0,0.011884675733594733,0.04805487150710581,1.0,0.0,1.0,782.0704499999997,35.189957985159644,817.2604079851593,746.8804920148401,0.0,0.0,0.0
99,2020-05-21,816.0,832.5,796.0,827.75,23543511,0.015071248129889803,819.5798635094036,754.5003530036117,1.0,0.0,1.0,0.010400723095386326,0.04645073895416916,1.0,0.0,1.0,788.1764499999997,31.64452550055372,819.8209755005535,756.531924499446,0.0,-1.0,-1.0
100,2020-05-22,822.1735,831.78,812.0,816.4,19439642,-0.01371186952582304,817.9899317547017,758.6493676249227,1.0,0.0,1.0,0.016313771235910716,0.04522142482704837,1.0,0.0,1.0,792.7464499999996,28.482451503142745,821.2289015031424,764.2639984968569,0.0,0.0,0.0
101,2020-05-26,834.5,834.6,815.705,818.74,7532731,0.0028662420382166154,818.3649658773509,762.6768814907123,1.0,0.0,1.0,0.011887476888244236,0.043692195191684734,1.0,0.0,1.0,793.7374499999997,29.047747562779858,822.7851975627796,764.6897024372199,0.0,0.0,0.0
102,2020-05-27,820.86,827.71,785.0,819.955,11092116,0.0014839875906882405,819.1599829386755,766.5156707237671,1.0,0.0,1.0,0.008426328837605175,0.042223606041977,1.0,0.0,1.0,796.2796999999997,29.003855518841373,825.2835555188411,767.2758444811583,0.0,0.0,0.0
103,2020-05-28,813.51,824.75,801.69,805.975,7013890,-0.017049716142959137,812.5674914693377,769.160101093646,1.0,0.0,1.0,0.012558454336496834,0.04121761351572744,1.0,0.0,1.0,796.5864499999996,29.075844793762794,825.6622947937624,767.5106052062367,0.0,0.0,0.0
104,2020-05-29,808.75,835.0,804.21,834.1905,10523947,0.03500790967461764,823.3789957346689,773.5180016459244,1.0,0.0,1.0,0.02780720187171473,0.04054761299066148,1.0,0.0,1.0,799.2429749999997,29.995211621573148,829.2381866215728,769.2477633784265,0.0,-1.0,-1.0
105,2020-06-01,858.0,899.0,854.1,897.875,13962296,0.07634287372009152,860.6269978673345,781.8511868031243,1.0,0.0,1.0,0.0432197162841523,0.04297537483906081,0.0,-1.0,-1.0,809.0712249999996,28.377215180155545,837.4484401801551,780.694009819844,0.0,-1.0,-1.0
106,2020-06-02,894.7,908.66,871.0,881.4,13049927,-0.01834887929834339,871.0134989336673,788.5216829526074,1.0,0.0,1.0,0.049345351959967844,0.04219929747835878,0.0,-1.0,-1.0,815.0807249999996,30.364915276937396,845.445640276937,784.7158097230622,0.0,-1.0,-1.0
107,2020-06-03,888.12,897.94,880.1,882.51,15342518,0.0012593601089176953,876.7617494668336,794.819331650517,1.0,0.0,1.0,0.03566100147129165,0.04081467425178672,1.0,0.0,1.0,820.8032249999994,31.788240078299165,852.5914650782986,789.0149849217003,0.0,-1.0,-1.0
108,2020-06-04,889.88,895.75,858.44,864.27,8667226,-0.020668321038855075,870.5158747334168,799.4726703629092,1.0,0.0,1.0,0.03047291512402061,0.040137036421503056,1.0,0.0,1.0,824.8942249999994,31.857426614309446,856.7516516143089,793.03679838569,0.0,-1.0,-1.0
109,2020-06-05,877.84,886.52,866.2,885.335,7366347,0.0243731704212804,877.9254373667084,805.2254226794778,1.0,0.0,1.0,0.028746066124124597,0.03902161449029336,1.0,0.0,1.0,830.1502249999994,32.75696823838133,862.9071932383807,797.3932567616181,0.0,-1.0,-1.0
110,2020-06-08,919.0,950.0,909.16,948.45,26318875,0.07128939892808939,913.1877186833542,814.8211157910432,1.0,0.0,1.0,0.04331003927873174,0.04097621722029531,0.0,-1.0,-1.0,836.6102249999994,41.94529661559596,878.5555216155954,794.6649283844035,0.0,-1.0,-1.0
111,2020-06-09,940.01,954.4399,923.931,941.5524,21496458,-0.00727249723232648,927.3700593416771,823.3115398276237,1.0,0.0,1.0,0.0421679812191193,0.0398935810418839,0.0,-1.0,-1.0,843.1638449999995,47.51721183359064,890.6810568335901,795.6466331664088,0.0,-1.0,-1.0
112,2020-06-10,991.88,1027.48,982.5,1024.974,17023324,0.08860006092066675,976.1720296708386,836.8216297092273,1.0,0.0,1.0,0.05333041363197447,0.043294360945833735,0.0,-1.0,-1.0,853.9520449999994,61.76107898667512,915.7131239866745,792.1909660133243,0.0,-1.0,-1.0
113,2020-06-11,990.2,1018.9599,972.11,972.41,29440376,-0.05128325206297912,974.2910148354192,845.9049385101631,1.0,0.0,1.0,0.07389860480674827,0.04521069208693228,0.0,-1.0,-1.0,863.0415449999995,65.22961292649549,928.271157926495,797.811932073504,0.0,-1.0,-1.0
114,2020-06-12,980.0,987.98,936.25,936.25,5885153,-0.03718596065445645,955.2705074177096,851.9571666421082,1.0,0.0,1.0,0.05715001848981076,0.04540799750141424,0.0,-1.0,-1.0,869.7020449999994,65.5804820628693,935.2825270628687,804.1215629371302,0.0,-1.0,-1.0
115,2020-06-15,917.79,998.84,908.5,990.75,14933856,0.05821094793057413,973.0102537088549,861.254702647472,1.0,0.0,1.0,0.06186819276606702,0.04565269929464973,0.0,-1.0,-1.0,879.2878449999995,68.64710540036519,947.9349504003646,810.6407395996343,0.0,-1.0,-1.0
116,2020-06-16,1011.85,1012.88,962.39,981.51,26814330,-0.009326267978803982,977.2601268544274,869.310261441393,1.0,0.0,1.0,0.047280928743405726,0.044422597754669634,0.0,-1.0,-1.0,887.6878449999995,70.4300775301396,958.117922530139,817.2577674698599,0.0,-1.0,-1.0
117,2020-06-17,987.71,1005.0,982.571,990.56,9026154,0.009220486800949557,983.9100634272137,877.4322714780564,1.0,0.0,1.0,0.03351799948145103,0.04290987994494045,1.0,0.0,1.0,896.8158449999995,71.38245418748077,968.1982991874803,825.4333908125187,0.0,-1.0,-1.0
118,2020-06-18,1003.0,1019.2,994.4708,1004.02,18626163,0.013588273299951492,993.9650317136068,885.9116917196168,1.0,0.0,1.0,0.024014655703496843,0.04145630531357355,1.0,0.0,1.0,906.2438449999996,72.51491832150928,978.7587633215089,833.7289266784903,0.0,-1.0,-1.0
119,2020-06-19,1012.78,1015.9699,991.34,1000.57,7941809,-0.003436186530148766,997.2675158568034,893.5918906691762,1.0,0.0,1.0,0.018985223058697587,0.04020050664335283,1.0,0.0,1.0,914.8848449999996,72.96453947620833,987.8493844762079,841.9203055237913,0.0,-1.0,-1.0
120,2020-06-22,999.95,1008.88,990.02,994.54,6108565,-0.006026564858030992,995.9037579284017,900.3536238247765,1.0,0.0,1.0,0.014636442484313342,0.0390329960256161,1.0,0.0,1.0,923.7918449999995,71.1601760455827,994.9520210455822,852.6316689544168,0.0,0.0,0.0
121,2020-06-23,998.88,1012.0,994.0101,1001.66,6015204,0.007159088623886367,998.7818789642008,907.1392509706768,1.0,0.0,1.0,0.011563990301943838,0.037704658905193006,1.0,0.0,1.0,932.9378449999995,68.65865819097903,1001.5965031909785,864.2791868090204,0.0,-1.0,-1.0
122,2020-06-24,994.11,1000.8846,953.1414,960.85,10724665,-0.04074236766966832,979.8159394821005,910.7368125656507,1.0,0.0,1.0,0.027975822916256842,0.038509324689334545,1.0,0.0,1.0,939.9825949999993,63.48958083949812,1003.4721758394974,876.4930141605012,0.0,0.0,0.0
123,2020-06-25,954.27,985.98,937.15,985.98,8834648,0.02615392621116719,982.8979697410502,915.7765562088666,1.0,0.0,1.0,0.03394763599182106,0.037579601959850974,1.0,0.0,1.0,948.9828449999993,55.784003732502036,1004.7668487325013,893.1988412674973,0.0,0.0,0.0
124,2020-06-26,994.78,995.0,954.87,960.76,7736337,-0.025578612142234114,971.8289848705251,918.789483002003,1.0,0.0,1.0,0.029935066504479385,0.03720814216620123,1.0,0.0,1.0,955.3113199999992,48.820656418165484,1004.1319764181648,906.4906635818337,0.0,0.0,0.0
125,2020-06-29,969.01,1010.0,948.5201,1009.89,8732336,0.051136600191515,990.8594924352626,924.8911949142838,1.0,0.0,1.0,0.043528839862242236,0.03785696814977953,0.0,-1.0,-1.0,960.9120699999992,48.30724409719885,1009.219314097198,912.6048259028004,0.0,-1.0,-1.0
126,2020-06-30,1006.5,1087.69,1003.73,1079.0,16212153,0.0684331956945805,1034.9297462176314,935.2129517861564,1.0,0.0,1.0,0.04270968649676551,0.03971535372975173,0.0,-1.0,-1.0,970.7920699999992,51.30328231474426,1022.0953523147434,919.4887876852549,0.0,-1.0,-1.0
127,2020-07-01,1083.0,1135.33,1080.5,1119.54,12887738,0.03757182576459672,1077.2348731088157,947.558513902894,1.0,0.0,1.0,0.030476510093060495,0.0389270223318244,1.0,0.0,1.0,982.6435699999993,56.907852801867215,1039.5514228018665,925.7357171981321,0.0,-1.0,-1.0
128,2020-07-02,1221.48,1228.0,1185.6,1208.8,15501212,0.07972917448237671,1143.0174365544078,965.0553638562961,1.0,0.0,1.0,0.03208394339721613,0.04122014680644558,1.0,0.0,1.0,999.8700699999993,69.86112284219037,1069.7311928421896,930.0089471578088,0.0,-1.0,-1.0
129,2020-07-06,1276.69,1377.79,1266.0439999999999,1371.0,18885360,0.13418266048974203,1257.008718277204,992.2435806146351,1.0,0.0,1.0,0.05060114602484374,0.04962106156050087,0.0,-1.0,-1.0,1024.1533199999992,104.01330159908719,1128.1666215990863,920.140018400912,0.0,-1.0,-1.0
130,2020-07-07,1405.01,1429.5,1336.71,1389.69,20456393,0.013632385120350143,1323.349359138602,1018.8624101136055,1.0,0.0,1.0,0.06246872592705261,0.04802695297134304,0.0,-1.0,-1.0,1046.215319999999,130.52686881447474,1176.7421888144738,915.6884511855244,0.0,-1.0,-1.0
131,2020-07-08,1405.0,1417.26,1311.34,1365.8054,15747236,-0.01718699853924266,1344.577379569301,1042.098613527251,1.0,0.0,1.0,0.0626841415195649,0.04760400529981576,0.0,-1.0,-1.0,1067.4279699999993,146.15996431068996,1213.5879343106892,921.2680056893093,0.0,-1.0,-1.0
132,2020-07-09,1396.99,1408.56,1351.28,1393.81,11159292,0.020504092310661415,1369.1936897846504,1065.6540084840287,1.0,0.0,1.0,0.04433239526297469,0.04598377155838399,1.0,0.0,1.0,1085.8697699999993,162.8387737306769,1248.7085437306762,923.0309962693225,0.0,-1.0,-1.0
133,2020-07-10,1396.0,1548.915,1376.0101,1546.01,22730537,0.10919709286057655,1457.601844892325,1097.8249884348397,1.0,0.0,1.0,0.06307580061919323,0.04966351840917534,0.0,-1.0,-1.0,1114.5497699999992,190.04402844827158,1304.5937984482707,924.5057415517276,0.0,-1.0,-1.0
134,2020-07-13,1659.0,1794.99,1471.1101,1494.1,37309610,-0.033576755648411116,1475.8509224461625,1124.3646313036813,1.0,0.0,1.0,0.07481242483714795,0.050443247908126494,0.0,-1.0,-1.0,1142.442269999999,202.99412231756622,1345.4363923175654,939.4481476824328,0.0,-1.0,-1.0
135,2020-07-14,1556.0,1590.0,1431.0,1516.385,21744713,0.014915333645673101,1496.1179612230812,1150.6191770977653,1.0,0.0,1.0,0.05290144325642722,0.048775091697704005,0.0,-1.0,-1.0,1168.7240199999992,215.93537935602183,1384.659399356021,952.7886406439774,0.0,-1.0,-1.0
136,2020-07-15,1543.0,1550.0,1457.0,1546.875,15414147,0.020107030866171938,1521.4964806115406,1177.1572382956128,1.0,0.0,1.0,0.037527955355771886,0.0471193786614783,1.0,0.0,1.0,1196.9922699999993,226.8666276778057,1423.858897677805,970.1256423221936,0.0,-1.0,-1.0
137,2020-07-16,1477.16,1531.71,1466.0,1498.7701,13387034,-0.031098117171717177,1510.1332903057703,1198.696199645008,1.0,0.0,1.0,0.039940747851569786,0.0475379545013757,1.0,0.0,1.0,1222.402774999999,230.9525548928494,1453.3553298928484,991.4502201071497,0.0,-1.0,-1.0
138,2020-07-17,1513.45,1537.51,1490.0,1500.45,8970942,0.0011208523575430007,1505.2916451528852,1218.905070927891,1.0,0.0,1.0,0.028648112983198203,0.046149005777373305,1.0,0.0,1.0,1247.2242749999991,232.91512518824464,1480.1394001882438,1014.3091498117544,0.0,-1.0,-1.0
139,2020-07-20,1519.01,1650.0,1488.0,1642.47,16357003,0.0946516045186443,1573.8808225764426,1247.2716784780987,1.0,0.0,1.0,0.0630222682439313,0.048654569149840975,0.0,-1.0,-1.0,1279.3192749999994,241.21607768518268,1520.535352685182,1038.1031973148167,0.0,-1.0,-1.0
140,2020-07-21,1639.93,1675.0,1558.0,1567.58,15315602,-0.045595962178913485,1570.7304112882211,1268.7229901616038,1.0,0.0,1.0,0.0716025371392228,0.05014588881450549,0.0,-1.0,-1.0,1307.9712749999992,239.6373350415667,1547.608610041566,1068.3339399584324,0.0,-1.0,-1.0
141,2020-07-22,1599.0,1626.42,1562.0,1590.58,11174728,0.014672297426606695,1580.6552056441105,1290.2779365679999,1.0,0.0,1.0,0.05140419242341853,0.04844764074493347,0.0,-1.0,-1.0,1337.4172749999993,236.17508564451182,1573.5923606445112,1101.2421893554874,0.0,-1.0,-1.0
142,2020-07-23,1678.95,1689.0,1502.64,1513.68,17448163,-0.048347143809176485,1547.1676028220554,1305.2392461617105,1.0,0.0,1.0,0.04987351427373066,0.04977304818027009,0.0,-1.0,-1.0,1365.0587749999993,221.6896046850852,1586.7483796850845,1143.369170314914,0.0,0.0,0.0
143,2020-07-24,1416.01,1465.0,1366.54,1415.56,18634529,-0.06482215527720525,1481.3638014110277,1312.6274387658927,1.0,0.0,1.0,0.044514469112367505,0.05207474865924762,1.0,0.0,1.0,1386.5377749999993,203.05587031706034,1589.5936453170598,1183.4819046829389,0.0,0.0,0.0
144,2020-07-27,1435.0,1547.94,1413.0002,1539.91,15007344,0.08784509310802813,1510.6369007055139,1327.8485288850763,1.0,0.0,1.0,0.08588349134831892,0.054195105657155025,0.0,-1.0,-1.0,1415.4952749999995,179.01302988839691,1594.5083048883964,1236.4822451116027,0.0,0.0,0.0
145,2020-07-28,1504.0,1564.7,1474.42,1475.35,15010091,-0.041924528056834554,1492.993450352757,1337.726658923938,1.0,0.0,1.0,0.07245213324106627,0.054239039004703636,0.0,-1.0,-1.0,1438.7682749999994,151.67519502709825,1590.4434700270976,1287.0930799729013,0.0,0.0,0.0
146,2020-07-29,1501.0,1534.81,1487.0,1499.99,9158146,0.01670112176771621,1496.4917251763786,1348.593357737717,1.0,0.0,1.0,0.05371482429203567,0.05241805361596981,0.0,-1.0,-1.0,1459.8177749999995,126.1901634864823,1586.0079384864819,1333.6276115135172,0.0,0.0,0.0
147,2020-07-30,1488.0,1513.24,1471.0,1487.42,7337598,-0.008380055867039049,1491.9558625881893,1357.8904885805057,1.0,0.0,1.0,0.03867482846168207,0.05086141987083964,1.0,0.0,1.0,1478.2117749999993,97.53847386656625,1575.7502488665655,1380.6733011334331,0.0,0.0,0.0
148,2020-07-31,1515.0,1517.05,1420.98,1432.0,11885250,-0.03725914671041142,1461.9779312940946,1362.8535431901828,1.0,0.0,1.0,0.03468093148734612,0.05053665295488932,1.0,0.0,1.0,1489.3717749999994,75.33197945381067,1564.70375445381,1414.0397955461888,0.0,0.0,0.0
149,2020-08-03,1449.2,1509.81,1444.3844,1484.98,6757657,0.0369972067039106,1473.4789656470473,1371.0322362508498,1.0,0.0,1.0,0.04257943455219323,0.04944067428806347,1.0,0.0,1.0,1495.0707749999995,70.03047231146022,1565.1012473114597,1425.0403026885392,0.0,0.0,0.0
150,2020-08-04,1495.01,1527.41,1462.0,1486.25,8233969,0.0008552303734730149,1479.8644828235238,1378.748244915864,1.0,0.0,1.0,0.03047719679327728,0.04779348553299204,1.0,0.0,1.0,1499.8987749999994,65.56940101632682,1565.4681760163262,1434.3293739836727,0.0,0.0,0.0
151,2020-08-05,1492.99,1499.8384,1468.31,1485.18,4824461,-0.0007199327165684499,1482.522241411762,1385.8758505191097,1.0,0.0,1.0,0.021806186021037705,0.04621568519983932,1.0,0.0,1.0,1505.8675049999995,57.679091808634894,1563.5465968086344,1448.1884131913646,0.0,0.0,0.0
152,2020-08-06,1490.83,1517.31,1477.26,1489.69,5817775,0.0030366689559515603,1486.106120705881,1392.8281458793258,1.0,0.0,1.0,0.015432417457256231,0.044653827730516356,1.0,0.0,1.0,1510.6615049999994,51.53223494326514,1562.1937399432645,1459.1292700567342,0.0,0.0,0.0
153,2020-08-07,1499.5365,1499.75,1415.01,1453.1,8707648,-0.024562157227342674,1469.6030603529405,1396.8644649963032,1.0,0.0,1.0,0.019851093064980542,0.043869403085412026,1.0,0.0,1.0,1506.0160049999993,52.359109638609006,1558.3751146386082,1453.6568953613903,1.0,0.0,1.0
154,2020-08-10,1427.54,1439.99,1385.84,1419.0,6238730,-0.0234670704012111,1444.3015301764704,1398.3468475448424,1.0,0.0,1.0,0.01597212603068153,0.042980850576901465,1.0,0.0,1.0,1502.2610049999994,55.83615331900712,1558.0971583190064,1446.4248516809923,1.0,0.0,1.0
155,2020-08-11,1396.0,1420.0,1365.0,1374.0,7081523,-0.031712473572938715,1409.1507650882352,1396.716379171253,1.0,0.0,1.0,0.014354355209141089,0.0424406244018914,1.0,0.0,1.0,1495.1417549999994,62.607199892584156,1557.7489548925835,1432.5345551074154,1.0,0.0,1.0
156,2020-08-12,1470.0,1585.0,1435.0,1554.4229999999998,21016580,0.13131222707423573,1481.7868825441174,1407.2777181859096,1.0,0.0,1.0,0.0959404421980958,0.05278910063507998,0.0,-1.0,-1.0,1495.5191549999995,62.95723562978026,1558.4763906297799,1432.5619193702191,0.0,0.0,0.0
157,2020-08-13,1611.0,1651.18,1567.26,1620.71,19063440,0.04264411939349855,1551.2484412720587,1421.5708901355583,1.0,0.0,1.0,0.06816012965284203,0.05168998094680332,0.0,-1.0,-1.0,1501.6161499999994,68.91160199947628,1570.5277519994756,1432.7045480005231,0.0,-1.0,-1.0
158,2020-08-14,1664.99,1668.8,1626.64,1651.5,11738513,0.018997846622776482,1601.3742206360293,1436.9688065987746,1.0,0.0,1.0,0.05137106624408357,0.04996492868530325,0.0,-1.0,-1.0,1509.1686499999992,76.62292235443785,1585.791572354437,1432.5457276455613,0.0,-1.0,-1.0
159,2020-08-17,1677.0,1845.86,1672.83,1835.86,19482112,0.11163184983348473,1718.6171103180145,1463.6817641305518,1.0,0.0,1.0,0.060065660492911434,0.054506132654612204,0.0,-1.0,-1.0,1518.8381499999991,102.24798956215528,1621.0861395621544,1416.590160437844,0.0,-1.0,-1.0
160,2020-08-18,1898.99,1923.9,1845.11,1888.11,15300121,0.02846077587615614,1803.3635551590073,1492.1048580523084,1.0,0.0,1.0,0.050335375063705036,0.05270751500354422,1.0,0.0,1.0,1534.864649999999,131.286615591623,1666.1512655916222,1403.578034408376,0.0,-1.0,-1.0
161,2020-08-19,1865.0,1911.0,1841.21,1879.0,11776286,-0.00482493075085666,1841.1817775795037,1518.014412468282,1.0,0.0,1.0,0.04914614813655808,0.05128338263611867,1.0,0.0,1.0,1549.2856499999991,151.94406299524366,1701.2297129952428,1397.3415870047554,0.0,-1.0,-1.0
162,2020-08-20,1860.68,2021.99,1857.06,2001.3,20432043,0.06508781266631192,1921.2408887897518,1550.3790036250114,1.0,0.0,1.0,0.04332218397295784,0.050978445958677246,1.0,0.0,1.0,1573.6666499999992,182.06614101597776,1755.732791015977,1391.6005089840214,0.0,-1.0,-1.0
163,2020-08-21,2044.76,2095.49,2025.05,2050.0,20572968,0.02433418278119226,1985.620444394876,1583.8375140318476,1.0,0.0,1.0,0.03290816155066382,0.04924950107317371,1.0,0.0,1.0,1605.3886499999992,206.67589122413858,1812.0645412241379,1398.7127587758605,0.0,-1.0,-1.0
164,2020-08-24,2126.275,2129.0,1927.52,2015.695,19295383,-0.01673414634146342,2000.657722197438,1612.7580299901729,1.0,0.0,1.0,0.03889013708770282,0.04853905800014297,1.0,0.0,1.0,1629.1778999999992,225.2868154604372,1854.4647154604363,1403.8910845395621,0.0,-1.0,-1.0
165,2020-08-25,1974.89,2027.95,1968.0,2024.09,10051608,0.00416481660171808,2012.3738610987189,1640.3039788133485,1.0,0.0,1.0,0.027639866935448825,0.04702972906211528,1.0,0.0,1.0,1656.6148999999994,238.58856898035688,1895.2034689803563,1418.0263310196424,0.0,-1.0,-1.0
166,2020-08-26,2060.0,2166.0,2053.6292,2151.93,13768358,0.06315924687143348,2082.1519305493593,1674.566364726845,1.0,0.0,1.0,0.03985639343973526,0.046879516802643406,1.0,0.0,1.0,1689.2118999999996,259.66780402759895,1948.8797040275986,1429.5440959724006,0.0,-1.0,-1.0
167,2020-08-27,2180.46,2295.6,2142.5,2239.76,23059123,0.04081452463602453,2160.95596527468,1712.4160233931245,1.0,0.0,1.0,0.028422545076027376,0.045570738859742076,1.0,0.0,1.0,1726.8288999999997,282.39599541012154,2009.2248954101212,1444.4329045898783,0.0,-1.0,-1.0
168,2020-08-28,2295.12,2318.49,2186.52,2213.52,19360294,-0.011715540950816283,2187.23798263734,1745.9737320362963,1.0,0.0,1.0,0.03638092383924031,0.04484883587512067,1.0,0.0,1.0,1765.9048999999995,293.3121148173405,2059.21701481734,1472.592785182659,0.0,-1.0,-1.0
169,2020-08-31,444.61,500.14,440.11,498.51,111197923,-0.7747885720481406,1342.87399131867,1662.4341803792972,0.0,-1.0,-1.0,0.4831331412604374,0.20673963238510135,0.0,-1.0,-1.0,1716.5813999999996,404.7951279958786,2121.376527995878,1311.786272004121,1.0,0.0,1.0
