,date,open,high,low,close,volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
170,2020-09-01,502.14,502.49,470.51,475.04,81257715,-0.04708029929188973,908.956995659335,1582.9173782141795,0.0,-1.0,-1.0,0.39810809905512284,0.19972749465574285,0.0,-1.0,-1.0,1666.0208999999995,489.3910301921313,2155.411930192131,1176.629869807868,1.0,0.0,1.0
171,2020-09-02,478.99,479.04,405.1206,447.245,92367647,-0.058510862243179584,678.1009978296674,1506.8642913235035,0.0,-1.0,-1.0,0.2971675504186026,0.19302199944119527,0.0,-1.0,-1.0,1614.1241499999996,559.5775586295596,2173.701708629559,1054.5465913704402,1.0,0.0,1.0
172,2020-09-03,407.23,431.8,402.0,407.0,80478522,-0.08998423682768952,542.5504989148337,1433.209213578005,0.0,-1.0,-1.0,0.2120300526260814,0.18695291866836442,0.0,-1.0,-1.0,1559.9896499999998,621.2240807824733,2181.2137307824732,938.7655692175265,1.0,0.0,1.0
173,2020-09-04,402.81,428.0,372.0201,417.9307,101060529,0.026856756756756806,480.24059945741686,1365.2186556453337,0.0,-1.0,-1.0,0.17269997948673602,0.18137369430268582,1.0,0.0,1.0,1508.2311849999999,671.6735691481235,2179.904754148123,836.5576158518763,1.0,0.0,1.0
174,2020-09-08,356.0,368.74,329.88,330.02,103446741,-0.21034755283591278,405.13029972870845,1295.8941245199017,0.0,-1.0,-1.0,0.1593689637321286,0.18077800505183714,1.0,0.0,1.0,1453.7821849999998,721.5731281616213,2175.355313161621,732.2090568383785,1.0,0.0,1.0
175,2020-09-09,356.6,369.0,341.51,366.21,73161075,0.10966002060481173,385.67014986435424,1233.635646505587,0.0,-1.0,-1.0,0.18345503541913205,0.1791027420091617,0.0,-1.0,-1.0,1403.3926849999998,761.5204262647784,2164.9131112647783,641.8722587352214,1.0,0.0,1.0
176,2020-09-10,387.72,398.99,360.56,370.5,67341190,0.011714589989350488,378.0850749321771,1175.8337628978993,0.0,-1.0,-1.0,0.13031386398802,0.1734339193596534,1.0,0.0,1.0,1344.1965349999998,794.4653048610867,2138.6618398610863,549.7312301389131,1.0,0.0,1.0
177,2020-09-11,381.94,382.5,360.5,372.4101,58016059,0.005155465587044494,375.2475874660886,1122.0306479032545,0.0,-1.0,-1.0,0.0921717130763436,0.1678094050324729,1.0,0.0,1.0,1281.78154,820.2157559171171,2101.9972959171173,461.56578408288283,1.0,0.0,1.0
178,2020-09-14,380.95,420.0,373.3,419.765,79130201,0.12715793690880028,397.5062937330443,1075.0018260397787,0.0,-1.0,-1.0,0.09996977667336139,0.1669876060176396,1.0,0.0,1.0,1220.19479,837.0639810450454,2057.2587710450453,383.13080895495466,0.0,0.0,0.0
179,2020-09-15,436.56,461.94,430.7,449.38,93230923,0.07055137993877536,423.44314686652217,1033.105644099364,0.0,-1.0,-1.0,0.07076339920812041,0.16293716186860568,1.0,0.0,1.0,1150.87079,840.7966619774186,1991.6674519774185,310.07412802258136,0.0,0.0,0.0
180,2020-09-16,439.87,457.79,435.31,441.76,68279651,-0.016956695892118012,432.6015734332611,993.5048543976385,0.0,-1.0,-1.0,0.0721421563411714,0.1573887459626605,1.0,0.0,1.0,1078.5532899999998,836.2372350583619,1914.7905250583617,242.31605494163796,0.0,0.0,0.0
181,2020-09-17,415.6,437.79,408.0001,423.43,72114062,-0.04149311843534953,428.01578671663054,955.3285200192516,0.0,-1.0,-1.0,0.06545268122339945,0.15218641979055703,1.0,0.0,1.0,1005.7747899999998,826.1865133175573,1831.9613033175572,179.58827668244248,0.0,0.0,0.0
182,2020-09-18,447.94,451.0,428.8,440.9701,79958470,0.04142384809767852,434.4929433583153,920.88336862451,0.0,-1.0,-1.0,0.055302518235114666,0.14772633199796686,1.0,0.0,1.0,927.7582949999999,800.5031761410864,1728.2614711410863,127.25511885891342,0.0,0.0,0.0
183,2020-09-21,453.13,455.68,407.07,449.41,100472833,0.019139392897613794,441.95147167915763,889.3101162793926,0.0,-1.0,-1.0,0.03913313080948112,0.14291603932090763,1.0,0.0,1.0,847.7287949999998,761.4597336940369,1609.1885286940367,86.26906130596285,0.0,0.0,0.0
184,2020-09-22,429.6,437.76,417.6001,423.974,66208306,-0.056598651565385794,432.96273583957884,858.1478645852765,0.0,-1.0,-1.0,0.053369293717373416,0.138554762065695,1.0,0.0,1.0,768.1427449999998,714.7079594190468,1482.8507044190465,53.43478558095296,0.0,0.0,0.0
185,2020-09-23,405.16,412.15,375.8801,380.3885,88358954,-0.10280229448032185,406.67561791978943,826.1536686519607,0.0,-1.0,-1.0,0.0635336514200191,0.13576388359194724,1.0,0.0,1.0,685.9576699999998,654.6676132929954,1340.6252832929952,31.290056707004396,0.0,0.0,0.0
186,2020-09-24,363.8,399.5,351.3,387.63,93527446,0.019037116001140886,397.15280895989474,796.786981462545,0.0,-1.0,-1.0,0.06651834403821334,0.13149903405732205,1.0,0.0,1.0,597.7426699999997,558.5456111923365,1156.2882811923364,39.19705880766321,0.0,0.0,0.0
187,2020-09-25,393.47,408.7323,391.3,407.18,64600754,0.05043469287722835,402.16640447994735,770.6961102733537,0.0,-1.0,-1.0,0.06424031206518048,0.12815990707535552,1.0,0.0,1.0,506.11366999999973,403.90635588875864,910.0200258887584,102.20731411124109,0.0,0.0,0.0
188,2020-09-28,424.62,428.08,415.55,421.0602,46468845,0.034088609460189545,411.6133022399737,747.2819914468315,0.0,-1.0,-1.0,0.046949390621222574,0.12435131008310839,1.0,0.0,1.0,416.4906799999997,40.40495834838906,456.8956383483888,376.08572165161064,0.0,0.0,0.0
189,2020-09-29,416.0,428.5,411.6,418.99,47939292,-0.004916636623456649,415.30165111998684,725.2972169445836,0.0,-1.0,-1.0,0.037741188994279314,0.1201199930222716,1.0,0.0,1.0,412.51467999999966,35.527275474934726,448.0419554749344,376.9874045250649,0.0,0.0,0.0
190,2020-09-30,421.32,433.93,420.47,428.97,45355318,0.02381918422874052,422.13582555999346,705.453034384493,0.0,-1.0,-1.0,0.028044975341325752,0.11632379487088869,1.0,0.0,1.0,410.2111799999996,32.63578792882222,442.8469679288218,377.5753920711774,0.0,0.0,0.0
191,2020-10-01,440.76,448.88,434.42,447.81,46917693,0.04391915518567724,434.9729127799967,688.1994224717375,0.0,-1.0,-1.0,0.025873874611273866,0.11309324371989027,1.0,0.0,1.0,410.2394299999995,32.66975899361438,442.9091889936139,377.56967100638514,0.0,-1.0,-1.0
192,2020-10-02,421.39,439.13,415.0,415.2699,64001779,-0.07266496951832246,425.12140638999836,669.9221205144349,0.0,-1.0,-1.0,0.06568282421905935,0.11066153558197485,1.0,0.0,1.0,410.6529249999995,32.67893419371955,443.3318591937191,377.97399080627997,0.0,0.0,0.0
193,2020-10-05,423.35,433.64,419.33,425.5,42071439,0.024634821835148646,425.3107031949992,653.5538786410604,0.0,-1.0,-1.0,0.05425378699769408,0.107210864804422,1.0,0.0,1.0,411.0313899999995,32.811219978194636,443.8426099781941,378.22017002180485,0.0,0.0,0.0
194,2020-10-06,423.79,428.7799,406.05,413.7001,46076914,-0.027731844888366552,419.5054015974996,637.4915669536496,0.0,-1.0,-1.0,0.042396066709160844,0.10371088309972033,1.0,0.0,1.0,415.21539499999943,26.704135023017596,441.91953002301705,388.5112599769818,0.0,0.0,0.0
195,2020-10-07,419.87,429.9,413.845,425.19,40832057,0.027773500659052264,422.34770079874977,623.2743482320403,0.0,-1.0,-1.0,0.03901332611631355,0.10057123795930499,1.0,0.0,1.0,418.1643949999995,24.141183096878795,442.3055780968783,394.0232119031207,0.0,0.0,0.0
196,2020-10-08,438.44,439.0,425.3,425.92,38297823,0.0017168795126885072,424.13385039937486,610.0581024064004,0.0,-1.0,-1.0,0.02780435682887903,0.09715958544751953,1.0,0.0,1.0,420.9353949999995,21.408094562600265,442.34348956259976,399.5273004373993,0.0,0.0,0.0
197,2020-10-09,430.13,434.5899,426.4601,433.96,27687361,0.018876784372652056,429.0469251996874,598.2653263734,0.0,-1.0,-1.0,0.021528675370216036,0.09403613850325154,1.0,0.0,1.0,424.0128899999995,18.25742864568301,442.27031864568255,405.7554613543165,0.0,0.0,0.0
198,2020-10-12,442.0,448.74,438.58,442.0,36564876,0.01852705318462533,435.5234625998437,587.8006942435096,0.0,-1.0,-1.0,0.01578432400365969,0.09099503131977622,1.0,0.0,1.0,425.12463999999954,18.657737367393374,443.78237736739294,406.46690263260615,0.0,0.0,0.0
199,2020-10-13,443.5,448.89,436.6,446.65,32501386,0.010520361990950189,441.08673129992184,578.3482454929614,0.0,-1.0,-1.0,0.011511266365131405,0.08794756801285265,1.0,0.0,1.0,424.9881399999996,18.480086151459464,443.4682261514591,406.5080538485401,0.0,-1.0,-1.0
200,2020-10-14,449.78,465.9,447.35,461.47,45481608,0.033180342550095165,451.27836564996096,570.5212520733372,0.0,-1.0,-1.0,0.01488955747464356,0.08538501698481356,1.0,0.0,1.0,425.97363999999953,19.893088875737597,445.8667288757371,406.08055112426194,0.0,-1.0,-1.0
201,2020-10-15,450.3,456.57,442.5,448.88,33286568,-0.027282380219732616,450.0791828249805,562.3752945533179,0.0,-1.0,-1.0,0.032542078225034035,0.08280484107301557,1.0,0.0,1.0,427.24613999999946,20.525735853649277,447.77187585364874,406.7204041463502,0.0,-1.0,-1.0
202,2020-10-16,454.48,455.9499,438.85,439.91,30604148,-0.019983068971662687,444.99459141249025,554.1741537837161,0.0,-1.0,-1.0,0.025472954346495155,0.08014136194830919,1.0,0.0,1.0,427.1931349999994,20.48976753067297,447.6829025306724,406.70336746932645,0.0,0.0,0.0
203,2020-10-19,446.24,447.0,428.87,430.83,30760868,-0.020640585574322134,437.9122957062451,545.9141588234854,0.0,-1.0,-1.0,0.018943115568300948,0.07756309903008753,1.0,0.0,1.0,426.26413499999944,19.84035994521666,446.1044949452161,406.42377505478277,0.0,0.0,0.0
204,2020-10-20,431.75,431.75,419.0501,421.97,29334383,-0.02056495601513353,429.9411478531226,537.6139836933702,0.0,-1.0,-1.0,0.01370229109632668,0.07505627134354892,1.0,0.0,1.0,426.1639349999994,19.857587504713074,446.0215225047125,406.30634749528633,0.0,0.0,0.0
205,2020-10-21,422.7,432.95,421.25,422.5,22771969,0.0012560134606725004,426.2205739265613,529.9051397228138,0.0,-1.0,-1.0,0.015360539403789642,0.07251212930045922,1.0,0.0,1.0,428.26950999999934,16.735585938308805,445.00509593830816,411.5339240616905,0.0,0.0,0.0
206,2020-10-22,442.07,445.23,424.51,425.9,36750565,0.00804733727810647,426.06028696328065,522.9402225619883,0.0,-1.0,-1.0,0.01484441104511504,0.07010574287041507,1.0,0.0,1.0,430.1830099999994,13.769401731589005,443.9524117315884,416.41360826841037,0.0,0.0,0.0
207,2020-10-23,421.84,422.8859,407.3801,420.615,31969114,-0.012409016200986112,423.3376434816403,516.0878047633241,0.0,-1.0,-1.0,0.012881940377945718,0.06776082909239911,1.0,0.0,1.0,430.8547599999994,12.88760204293019,443.7423620429296,417.96715795706916,0.0,0.0,0.0
208,2020-10-26,411.63,425.76,410.0,420.28,26973706,-0.0007964528131427784,421.8088217408201,509.6718394119464,0.0,-1.0,-1.0,0.009714879093630677,0.06545637248175563,1.0,0.0,1.0,430.8157499999994,12.91995019907265,443.7357001990721,417.89579980092674,0.0,0.0,0.0
209,2020-10-27,423.76,430.5,420.1,424.471,21007688,0.009971923479585199,423.13991087041006,503.96619135731044,0.0,-1.0,-1.0,0.010760884209511148,0.06331757364161009,1.0,0.0,1.0,431.0897999999994,12.712369796950213,443.8021697969496,418.3774302030492,0.0,0.0,0.0
210,2020-10-28,416.48,418.6,406.0,406.0,23252693,-0.04351534027059567,414.56995543520503,497.4056856727782,0.0,-1.0,-1.0,0.0296071314203289,0.062045975689350406,1.0,0.0,1.0,429.9412999999994,13.89643278390431,443.8377327839037,416.0448672160951,1.0,0.0,1.0
211,2020-10-29,409.96,418.06,406.46,410.64,20826471,0.011428571428571344,412.60497771760254,491.5952448540375,0.0,-1.0,-1.0,0.028501217260825558,0.06008184615843295,1.0,0.0,1.0,428.0827999999994,13.866421644491957,441.94922164449133,414.21637835550746,1.0,0.0,1.0
212,2020-10-30,406.8954,407.5915,379.11,388.04,40305209,-0.055036041301383176,400.3224888588013,484.6604572095619,0.0,-1.0,-1.0,0.03700127755897236,0.05946440672243227,1.0,0.0,1.0,426.72130499999946,16.311857792098717,443.03316279209815,410.40944720790077,1.0,0.0,1.0
213,2020-11-02,394.0,406.9799,392.3,400.51,26759798,0.03213586228223897,400.41624442940065,479.0251507929689,0.0,-1.0,-1.0,0.04602593744768686,0.05831773816813655,1.0,0.0,1.0,425.4718049999995,17.335350719606392,442.8071557196059,408.13645428039314,1.0,0.0,1.0
214,2020-11-03,409.73,427.77,406.69,423.74,32428696,0.058001048662954746,412.07812221470033,475.3228683836109,0.0,-1.0,-1.0,0.047626640665226386,0.058557105806256136,1.0,0.0,1.0,425.97379999999947,17.120562332768305,443.0943623327678,408.85323766723116,0.0,0.0,0.0
215,2020-11-04,430.62,435.4,417.1,420.91,29547113,-0.006678623684334695,416.49406110735015,471.6790002197156,0.0,-1.0,-1.0,0.040348038720129924,0.05658324874907385,1.0,0.0,1.0,425.7597999999995,17.15758424477411,442.9173842447736,408.60221575522536,0.0,0.0,0.0
216,2020-11-05,428.3,440.0,424.0001,438.09,26009397,0.04081632653061207,427.2920305536751,469.4296446974836,0.0,-1.0,-1.0,0.03371991934785735,0.055684021404684064,1.0,0.0,1.0,426.36829999999946,17.377956345557415,443.7462563455569,408.99034365444203,0.0,0.0,0.0
217,2020-11-06,436.1,436.57,424.28,429.92,20292375,-0.018649136022278467,428.6060152768375,466.78380126202956,0.0,-1.0,-1.0,0.03634312552239362,0.054037085619907756,1.0,0.0,1.0,426.1662999999995,17.30840768043987,443.4747076804394,408.85789231955965,0.0,0.0,0.0
218,2020-11-09,439.5,452.5,421.0,421.39,31208837,-0.019840900632675962,424.99800763841876,463.7439134119541,0.0,-1.0,-1.0,0.029479446727625508,0.052449454405260526,1.0,0.0,1.0,425.13579999999945,16.925388797857092,442.0611887978565,408.2104112021424,0.0,0.0,0.0
219,2020-11-10,420.09,420.09,396.0301,410.41,28649493,-0.02605662213151705,417.7040038192094,460.1722999295815,0.0,-1.0,-1.0,0.02358266415763395,0.051063329800347265,1.0,0.0,1.0,423.3237999999995,16.433643983919275,439.7574439839188,406.8901560160802,0.0,0.0,0.0
220,2020-11-11,416.56,418.695,410.58,417.13,16073615,0.016373870032406534,417.41700190960466,457.2898852247219,0.0,-1.0,-1.0,0.026401815656155448,0.04956075831578844,1.0,0.0,1.0,421.10679999999945,13.795798828884452,434.9025988288839,407.311001171115,0.0,0.0,0.0
221,2020-11-12,415.05,423.0,409.52,411.73,18736964,-0.012945604487809459,414.57350095480234,454.23887537204223,0.0,-1.0,-1.0,0.020202090411127475,0.0479629693326349,1.0,0.0,1.0,419.2492999999995,12.276903553150799,431.5262035531503,406.9723964468487,0.0,0.0,0.0
222,2020-11-13,410.85,412.5319,401.66,406.78,17007748,-0.01202244189153101,410.67675047740113,451.0606958478753,0.0,-1.0,-1.0,0.014660039170682884,0.04639722067336835,1.0,0.0,1.0,417.59279999999956,11.556415236418498,429.14921523641806,406.03638476358105,0.0,0.0,0.0
223,2020-11-16,408.93,412.45,404.0868,408.09,17531777,0.003220413982988335,409.3833752387005,448.18307637541153,0.0,-1.0,-1.0,0.012905357960125166,0.04484301446841173,1.0,0.0,1.0,416.45579999999956,11.301346666877684,427.75714666687725,405.15445333312186,0.0,0.0,0.0
224,2020-11-17,460.17,462.0,433.01,441.57,57792306,0.08204072631037285,425.4766876193503,447.74021835915136,0.0,-1.0,-1.0,0.05290385969235133,0.04835084264161873,0.0,-1.0,-1.0,417.4357999999996,12.581935532663671,430.01773553266327,404.8538644673359,0.0,-1.0,-1.0
225,2020-11-18,448.35,496.0,443.5001,486.64,75901661,0.10206762234753275,456.05834380967514,450.34522077527106,1.0,0.0,1.0,0.05355168179725256,0.05304050320617135,0.0,-1.0,-1.0,420.6427999999995,19.954784585491417,440.59758458549095,400.6880154145081,0.0,-1.0,-1.0
226,2020-11-19,492.0,508.6112,487.57,499.16,59759624,0.025727437119842156,477.6091719048376,453.61420098851045,1.0,0.0,1.0,0.04685126653332395,0.05139241067368454,1.0,0.0,1.0,424.3057999999995,26.59109100235395,450.89689100235347,397.7147089976456,0.0,-1.0,-1.0
227,2020-11-20,497.99,502.5,489.06,489.44,31084668,-0.019472714159788462,483.52458595241876,456.01334790264184,1.0,0.0,1.0,0.053081037989991836,0.05024071188608257,0.0,-1.0,-1.0,427.7470499999996,30.285165959733906,458.0322159597335,397.4618840402657,0.0,-1.0,-1.0
228,2020-11-23,503.5,526.0,501.79,521.67,46506862,0.0658507682249101,502.59729297620936,460.41017804107304,1.0,0.0,1.0,0.04900875393852409,0.050646588587491076,1.0,0.0,1.0,432.81654999999955,36.76268228213283,469.57923228213235,396.05386771786675,0.0,-1.0,-1.0
229,2020-11-24,540.4,559.99,526.2,555.86,49296561,0.06553951731937824,529.2286464881047,466.8021678379913,1.0,0.0,1.0,0.03798978587817777,0.050734265320833555,1.0,0.0,1.0,439.3859999999996,45.81730900228917,485.2033090022888,393.56869099771046,0.0,-1.0,-1.0
230,2020-11-25,550.06,574.0,545.37,574.0,45026821,0.03263411650415571,551.6143232440523,473.98088677008207,1.0,0.0,1.0,0.029573057118056627,0.04918312720596476,1.0,0.0,1.0,447.7859999999996,54.03721635668943,501.82321635668904,393.74878364331016,0.0,-1.0,-1.0
231,2020-11-27,581.16,598.78,578.45,585.75,34800710,0.020470383275261295,568.6821616220261,481.4657306984335,1.0,0.0,1.0,0.024962507937109274,0.04751443292129693,1.0,0.0,1.0,456.54149999999964,61.38809187414184,517.9295918741415,395.1534081258578,0.0,-1.0,-1.0
232,2020-11-30,602.21,607.8,554.51,566.48,56072877,-0.03289799402475457,567.5810808110131,487.1588825415003,1.0,0.0,1.0,0.04326222469340243,0.04765682520162071,1.0,0.0,1.0,465.46349999999956,63.826836153938864,529.2903361539384,401.6366638460607,0.0,-1.0,-1.0
233,2020-12-01,597.59,597.85,572.05,585.19,37313883,0.03302852704420278,576.3855404055066,493.7237338070932,1.0,0.0,1.0,0.03689322764285584,0.04628271365107135,1.0,0.0,1.0,474.6974999999996,67.20494098964562,541.9024409896452,407.49255901035394,0.0,-1.0,-1.0
234,2020-12-02,556.44,571.54,541.21,568.8,42857218,-0.02800799740255322,572.5927702027533,498.75136718441627,1.0,0.0,1.0,0.037591305151104995,0.0460521627315658,1.0,0.0,1.0,481.9504999999996,69.21365521454986,551.1641552145494,412.7368447854497,0.0,-1.0,-1.0
235,2020-12-03,590.02,598.97,582.43,593.28,38701927,0.04303797468354431,582.9363851013766,505.081667436062,1.0,0.0,1.0,0.04006218993041055,0.0451556405575881,1.0,0.0,1.0,490.5689999999996,71.89276201765378,562.4617620176534,418.6762379823458,0.0,-1.0,-1.0
236,2020-12-04,591.01,599.0,585.5,599.0,27209889,0.009641316073355055,590.9681925506883,511.3710976692507,1.0,0.0,1.0,0.02885044679581379,0.04363549435572431,1.0,0.0,1.0,498.61449999999957,74.66114690809577,573.2756469080954,423.9533530919038,0.0,-1.0,-1.0
237,2020-12-07,604.9197,648.7856,603.05,642.0,52961574,0.07178631051752915,616.4840962753442,520.1189250761157,1.0,0.0,1.0,0.04079141564412803,0.044619366987052766,1.0,0.0,1.0,509.2184999999996,79.30720457582811,588.5257045758277,429.9112954241715,0.0,-1.0,-1.0
238,2020-12-08,625.505,651.28,618.5,649.88,57528420,0.012274143302180685,633.1820481376722,528.8086366338584,1.0,0.0,1.0,0.03441981827371593,0.043124890567228645,1.0,0.0,1.0,520.6429999999996,82.38690794691409,603.0299079469137,438.25609205308547,0.0,-1.0,-1.0
239,2020-12-09,653.69,654.32,588.0,604.17,68444975,-0.0703360620422232,618.6760240688361,533.8553619930049,1.0,0.0,1.0,0.0647290726069022,0.047295866938489466,0.0,-1.0,-1.0,530.3309999999996,80.10281156114722,610.4338115611467,450.2281884388523,0.0,0.0,0.0
240,2020-12-10,574.37,627.75,566.34,627.33,62320233,0.03833358160782585,623.0030120344181,540.1150792156354,1.0,0.0,1.0,0.058577490973638964,0.04618052012924349,0.0,-1.0,-1.0,540.8409999999997,78.23644512831885,619.0774451283185,462.6045548716808,0.0,-1.0,-1.0
241,2020-12-11,615.01,624.0,596.8,610.0,44794782,-0.027625013948001875,616.5015060172091,544.7950635400905,1.0,0.0,1.0,0.046953587488664614,0.04582293501288362,0.0,-1.0,-1.0,550.7544999999997,73.42939784690152,624.1838978469012,477.32510215309816,0.0,0.0,0.0
242,2020-12-14,619.0,642.7499,610.2001,639.79,50301458,0.048836065573770515,628.1457530086045,551.1565905619487,1.0,0.0,1.0,0.048801055946176244,0.04530613010791987,0.0,-1.0,-1.0,562.4049999999996,67.64054899556699,630.0455489955666,494.76445100443266,0.0,-1.0,-1.0
243,2020-12-15,643.28,646.9,623.8,632.48,43018484,-0.011425624032885717,630.3128765043023,556.6025762560478,1.0,0.0,1.0,0.03940193151546172,0.04421517147519856,1.0,0.0,1.0,573.6244999999997,58.71854198991742,632.3430419899171,514.9059580100823,0.0,-1.0,-1.0
244,2020-12-16,628.23,632.5,605.0,622.67,40524638,-0.015510371869466355,626.491438252151,561.0269141675222,1.0,0.0,1.0,0.03034012677843348,0.04326683923842162,1.0,0.0,1.0,582.6794999999996,50.69863794236649,633.3781379423662,531.9808620576331,0.0,0.0,0.0
245,2020-12-17,628.19,658.82,619.5,655.725,53416582,0.05308590425104809,641.1082191260755,567.3685619322955,1.0,0.0,1.0,0.041908552760677925,0.04321390382339394,1.0,0.0,1.0,591.1337499999997,47.859035633586984,638.9927856335867,543.2747143664128,0.0,-1.0,-1.0
246,2020-12-18,668.9,684.75,628.54,664.99,104496947,0.014129398757100953,653.0491095630377,573.9059778414287,1.0,0.0,1.0,0.03020677984203459,0.04174329142723519,1.0,0.0,1.0,599.4252499999997,45.387138262636505,644.8123882626362,554.0381117373631,0.0,-1.0,-1.0
247,2020-12-21,666.24,668.5,646.07,649.78,52689689,-0.022872524398863225,651.4145547815189,578.9870342994025,1.0,0.0,1.0,0.03333020848676267,0.041334019600374285,1.0,0.0,1.0,607.4422499999997,38.589099854316565,646.0313498543163,568.8531501456831,0.0,-1.0,-1.0
248,2020-12-22,648.0,649.88,614.23,640.09,49801682,-0.014912739696512523,645.7522773907594,583.0789172513007,1.0,0.0,1.0,0.024862858478696553,0.040445160859276484,1.0,0.0,1.0,613.3632499999997,33.48297746126641,646.846227461266,579.8802725387333,0.0,0.0,0.0
249,2020-12-23,632.2,651.4999,622.5701,645.98,31228561,0.009201830992516591,645.8661386953797,587.291214717613,1.0,0.0,1.0,0.02063698632271268,0.039067600052907867,1.0,0.0,1.0,617.8692499999996,31.332036500212023,649.2012865002116,586.5372134997876,0.0,0.0,0.0
250,2020-12-24,642.99,666.09,641.0,661.66,22073561,0.02427319731261024,653.7630693476899,592.2714699294997,1.0,0.0,1.0,0.020665671694897483,0.037941450285993175,1.0,0.0,1.0,622.2522499999997,31.00181541692926,653.2540654169289,591.2504345830704,0.0,-1.0,-1.0
251,2020-12-28,674.51,681.4,660.8,663.77,29644945,0.0031889490070429183,658.766534673845,597.0595127220598,1.0,0.0,1.0,0.015647284869516245,0.03668807602501937,1.0,0.0,1.0,626.1532499999996,31.07553777640409,657.2287877764037,595.0777122235955,0.0,-1.0,-1.0
252,2020-12-29,661.0,669.9,655.0,665.98,21166506,0.0033294665320819927,662.3732673369225,601.674911688614,1.0,0.0,1.0,0.011391679681392148,0.03547193060948438,1.0,0.0,1.0,631.1282499999996,28.908524206139013,660.0367742061386,602.2197257938607,0.0,-1.0,-1.0
